,nickname,created,review,title,author,voice
2,마왕폐하,2020-09-27 22:16,잘 들었어요~홍후백 성우님 낭독이 정말 듣기 편했어요. 나중에 다시 들어보고 싶을것 같아요. 감사해요.,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
3,박샘,2020-09-27 20:50,"저는 되게 지루할 줄 알았는데, 이해하기쉬운 번역하며, 얘기의 전개가 전혀 지루하지 않네요. 멋집니다.","페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
4,반짝반짝빛나는,2020-09-27 13:48,진짜 최근 사건들이 너무나 닮았네요ㅜ 재미있게 들었습니다.,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
5,opt2****,2020-09-26 23:23,지금과 정말 비슷하네요ㅠ,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
6,카브,2020-09-26 14:40,믿고  거르는  민음사~,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
7,Don,2020-09-18 00:16,혹시 이걸 파일 형식으로 받을 수는 없는거지요??,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
8,아리송,2020-09-07 07:48,목차에 페이지 표시됐음 좋겠어요,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
9,이엔,2020-06-08 23:02,후백님 목소리로 듣는 페스트 새롭습니다. 최근에 페스트를 읽었는데 귀로 듣는 느낌은 또 다르네요. 조곤조곤 낭독해주시는 후백님 목소리는 정말 최고입니다!!,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
10,이사카,2020-05-15 10:33,저는 1.1 또는 1.2 속도로 바꿔 들으니 딱 좋더라고욬,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
11,bang,2020-04-18 22:11,"지금 우리의 상황과 많은 점에서 닮아 있는 페스트, 요즘 서점에 가면 여러출판사에서 다같이 페스트책을 판매하더라구요. 마침 폭풍의 언덕이후로 오디오북에 맛드렸던 터라 바로 듣게되었습니다 의사 리유와 타루, 신문기자 랑베르, 파늘루 등등 페스트가 휩쓴 도시에서 재앙에 대응하는 각기 다른 사람들의 모습들과 사회적 분위기에 감정이입해서 훅훅 읽게 되네요 사회적거리두기를 하고 있는 지금, 독서의 시간을 페스트""로 보내길 추천합니다!","페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
12,마중물,2020-04-04 22:15,책과 오디오북으로 재미있게 완독했어요,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
13,미나미,2020-04-01 16:57,요즘 아주 뜨거운 책이네요.  작년에 완독했는데 지금의 코로나사태에서 읽어봐야할 책이에요.  오디오북과 함께라면 더 쉽게 완독할수 있을듯해요.,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
14,augu****,2020-04-01 16:56,귀로 듣는 책이 처음에는 낯설지만 익숙해지니 편안하고 좋습니다,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
15,said****,2020-04-01 16:54,지금 꼭 봐야할 책입니다 아니 들어야할 책입니다^^,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
16,hase****,2020-03-27 19:01,집콕하는 요즘 책을 접하는 시간이 늘었어요.. 요즘은 하나의 번역서를 각 다른 출판사에서 다른 번역가가 번역한 것을 접하는 새로운 재미도 찾았습니다. 그러다  같은 이야기를 눈으로 읽는 것과 귀로 읽는 것도 다른 재미가 있지 않을까 하는 생각을 하게 됐어요. 처음에는 익숙하지 않은 독서 방법에 낯설어서 집중이 안됐지만 곧 귀를 기울이다 보니 예전에 라디오를 듣던 때가 생각나면서 사연을 소개하고 전 거기에 점점 집중하는 기분이 들면서 오디오북의 매력에 빠졌어요. 여러분께도 추천합니다.,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
17,Seoha,2020-03-25 12:16,카뮈의 작품을 이렇게 접하게 되어 무척 반갑습니다.  우리 인간 사회에 대한 모습을 잘 드러내고 있어 고전의 위대함에 새삼 감탄하며 듣고 있답니다. 따뜻한 목소리도 참 좋습니다. 앞으로 좋은 고전들을 이렇게 오디오북으로 접했으면 합니다!,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
18,너구리,2020-03-14 20:52,1편은 단락과 단락이 끊켜요ㅠㅠ,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
19,참외형,2020-03-13 09:44,진짜 이 때에 꼭읽어야할 책입니다.연대와 생명의 중요성.,"페스트 (민음사 세계문학, 완독본)",알베르 카뮈,홍후백
0,행복한개발자,2020-11-10 00:20,최고의 문학,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
1,은희성,2020-10-30 14:16,맥크리 목소리가 들리는데,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
2,Kay,2020-09-11 19:40,목소리 진~~~~짜 좋으시네요 남성우분.,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
3,은탱이,2020-07-05 20:13,"오디오북을 듣고나니 책도 읽어보고 싶다는 생각이 들어요. 성우분들 목소리 연기가 자연스러워서 편안하게 들었습니다. 활자로 읽는 것을 선호하는 편인데, 듣는 재미도 알게 해 주셔서 감사합니다.","위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
4,조이라이더,2020-07-04 16:40,듣기 편안하고 좋아요. 너무 매력적인 작품이네요섬세한 표현하나하나가 그자리에 있는 듯해요,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
5,케이,2020-07-04 08:25,와 정말 목소리가 좋고 집중이 잘 되네요👍👍👍,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
6,고앵,2020-07-04 05:21,꺅 노르위이숲 듣고 꼭 읽어보고싶았는데 감삼다,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
7,wholefabric,2020-07-04 02:51,좀 빠른 것 같아 0.9배속으로 들으니 좋네요.,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
8,용용,2020-05-22 22:27,너무 좋아요! 그냥 오디오북만 들어도 좋지만 책을 앞에 두고 들으니까 더 내용이 잘 들어오는 것 같아요~!,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
9,다소,2020-04-16 22:23,"요즘 내 출퇴근길을 즐겁게 해주는 멋진 오디오북.왕복 100km를 오디오북 들으면서 달리다보면, 졸릴 틈이 없어요.특히 '위대한 개츠비'는 잘 더빙된 영화를 보는 느낌이라 듣기만 하는데도 장면이 연상될 정도로 고퀄리티를 자랑합니다.듣는 책의 매력을 듬뿍 느낄 수 있어서 좋고, 고전의 문체를 200% 살려주는 성우들께 감사합니다.","위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
10,ana6****,2020-04-09 23:42,안녕하세요..집중못해서 오디오북 안했는데 라디오 드라마처럼 재미있네요~,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
11,우나이 가가멜,2020-03-17 23:50,여태 들은 오디오북중에서 가장 몰입이 좋다. 성우 두 분 연기력 대단함..,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
12,전구김,2020-02-22 23:41,성우라는 직업의 멋이 이렇게 힘 쪽빼고 읽는 오디오북에서도 클라쓰가 느껴질 때 새삼 와닿네요,"위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
13,겨울별장,2020-02-22 00:41,"성우님 목소리가 묵직하니, 그러면서도 너무 듣기가 편안하고 참 좋아요.  좋아하는 작품인데,  오디오북으로 들을 수 있어 행복합니다. 감사해요~^^","위대한 개츠비 (민음사 세계문학, 완독본)",F. 스콧 피츠제럴드 ,이민규 외 1인
0,백지형아,2020-10-04 11:33,요약본은 들을내용이 없네요.  비추,나의 월급 독립 프로젝트,유목민,윤세하
1,아가망망이,2020-09-22 20:54,"들을 수만 있고, 책은 못 보는 건가요? 아쉽네요 ㅠㅠ",나의 월급 독립 프로젝트,유목민,윤세하
2,도용하지마,2020-09-20 13:29,배속하니 너무 끊겨서 들을 수가 없네요 ㅠㅠ 완전 최신폰인데 ..,나의 월급 독립 프로젝트,유목민,윤세하
3,히히,2020-09-01 19:37,넘 기대가 컸나.... 정작 중요한 핵심은 안나오고 끝난거 같은데...ㅠ,나의 월급 독립 프로젝트,유목민,윤세하
4,Jayden park,2020-09-01 07:52,이거.. 책이랑은 다르게 요약되서 나오는 거죠?,나의 월급 독립 프로젝트,유목민,윤세하
5,한땀한땀,2020-07-28 16:44,지금 대여해서 듣고있음..아..마음에 와닿는군요,나의 월급 독립 프로젝트,유목민,윤세하
6,몽키씨,2020-07-13 18:40,열심히 배우겠습니다,나의 월급 독립 프로젝트,유목민,윤세하
7,hwe,2020-07-11 11:19,내용이 넘좋네여 많이 도움될것같아 대여했어요^^,나의 월급 독립 프로젝트,유목민,윤세하
8,용이오빠,2020-06-08 11:05,대여했는데 기대가 되네요~,나의 월급 독립 프로젝트,유목민,윤세하
9,뉴아담,2019-11-22 21:27,"도서 구입했는데, 오디오북도 구입했네요. 유목민님 마인드 배우고싶고, 잃지않는 투자하고싶습니다. 좋은 책 써주셔서 감사하구요, 열심히 공부해서 피드백도 받아보고싶습니다. 실력을 키워서 다시 문 두드릴께요.",나의 월급 독립 프로젝트,유목민,윤세하
10,읏짜,2019-09-19 17:32,월급은 통장을 스쳐갈 뿐...,나의 월급 독립 프로젝트,유목민,윤세하
0,yogi****,2020-08-04 20:44,구입하려고 결제를 누르면 결제가 계속안되는데요 어떻게해야할까요감사합니다,머리맡에 니체,니체,진양욱
0,이지,2020-08-06 23:01,추천합니다. 뇌 과학적 시각으로 이해 안되는 성격을 이해 하는데 도움이 되는 책,하루 5분 뇌과학 공부법,장준환,강영호
0,kiss****,2020-10-18 14:23,이런 명작을 오디오북으로 들을수 있어 행복하네요 작품자체의 무게가 묵직한 작품이라 오디오북으로 그게 다 전달될까 걱정했는데 생각이상이네요 오디오북으로만 10번 정도 듣고있는데 역시 최고입니다,노르웨이의 숲,무라카미 하루키,한신 외 1인
1,tkfk****,2020-09-21 02:22,혹시 여자 로봇인가요?,노르웨이의 숲,무라카미 하루키,한신 외 1인
2,파니핑크,2020-07-12 08:01,낭독도 그렇고 하루키가 보여주는 여성 캐릭터가 현시대에는 맞지 않아서.. 돈주고 사놓고도 안 듣고 있네요.,노르웨이의 숲,무라카미 하루키,한신 외 1인
3,현욱맘,2020-07-06 17:57,저녁에 편하게 누워 듣기 좋아요잔잔하고 편안한 톤이라 더 좋네요오디오 드라마가 아니라 낭독입니다소설 전편 낭독 더 다양하고 많았으면 좋겠어요잘 들었습니다 ^^,노르웨이의 숲,무라카미 하루키,한신 외 1인
4,윈드러버,2020-06-20 18:15,성우 연기력 최악이다.. 더 최악은 1인2역인데 똑같은 목소리톤은 받아들일 수가 없군 도저히 못들어주겠다,노르웨이의 숲,무라카미 하루키,한신 외 1인
5,Mutex,2020-06-14 06:18,맨처음 인트로에 삽입된 음악 정보 좀 알려주세요 너무 좋아요!,노르웨이의 숲,무라카미 하루키,한신 외 1인
6,별,2020-06-13 12:14,이십대에 읽고  사십대에 읽어보니  그때의 감흥은 왜 그랬지?  하는 생각이 듬.,노르웨이의 숲,무라카미 하루키,한신 외 1인
7,십이월이십오일의고백,2020-06-09 00:10,"이제훈 배우님 스페셜 낭독 참여로 구매하여 읽게 된 노르웨이의 숲. 대학생활할 때 상실의시대로 읽을 땐 몇 페이지 넘어가지 못했었는데. 새롭게 번역되어서 그런지 훨씬 듣기에 편했고, 무엇보다 한신 성우님 목소리와 주인공 와타나베와 너무나도 잘 어울립니다. 목소리도 너무 좋으시고, 과하지 않은 적당한 연기톤으로 낭독 해주셔서 아주 편하게 들었어요. 다른 남자 등장인물들 말투나 톤에 살짝 차이를 두신 것도 더 몰입해서 들을 수 있는 데 도움이 되었어요. 그 말투들마저 인물의 성격과도 아주 잘 어울렸어요.",노르웨이의 숲,무라카미 하루키,한신 외 1인
8,파니핑크,2020-05-29 18:02,여자분 목소리가 너무 단조롭고 기계같아서 몰입이 안돼요. 여러명의 캐릭터가 하나같아요.,노르웨이의 숲,무라카미 하루키,한신 외 1인
9,수은중독,2020-05-25 02:16,구매내역 연동이 안되는 모양인데 이전 구매자분들은 당황하지 말고 마이페이지 이용가능 오디오북 탭에 들어가시면 이전에 구매한 스페셜클립 포함 버전으로 들을 수 있습니다,노르웨이의 숲,무라카미 하루키,한신 외 1인
10,은탱이,2020-05-23 11:44,"이제훈 배우 낭독 스페셜 클립, 이제는들을 수 없나보네요. 두번 대여해서 오늘이 대여기간 만료 되는 날인데 마지막으로 이제훈 배우 낭독 들으면서 댓글 보다가 알게 됐어요. 마음에 새기면서 들어야겠네요. 성우님 목소리도 참 좋지만 배우님 낭독은 분위기가 달라서 또 다른 매력이 있는데 아쉽네요. 앞 뒤에 삽입된 음악, 나지막한 목소리, 페이지 넘기는 소리 등등 듣기 참 좋아요. 하루키의 다른 소설도 오디오북이 나왔으면 좋겠습니다. 잘 들었습니다. :-)",노르웨이의 숲,무라카미 하루키,한신 외 1인
11,minu****,2020-05-22 16:29,*이제훈 스페셜 낭독 콘텐츠는 제공기간이 만료되었습니다. 본 『노르웨이의 숲』 오디오북에는 이제훈 스페셜 낭독이 포함되어 있지 않습니다.,노르웨이의 숲,무라카미 하루키,한신 외 1인
12,Lucy,2020-05-21 18:46,"이제훈 배우 스페셜 영상 어디갔나요? 대여기간도 남았는데 사라졌네요,,, 너무하네",노르웨이의 숲,무라카미 하루키,한신 외 1인
13,slowdown,2020-05-02 17:11,하도 이제훈 배우님 낭독인줄 알고 샀다가 항의하는 사람들이 많아서 배우님 이름은 지우고 그걸 11장3으로 옮겼네요,노르웨이의 숲,무라카미 하루키,한신 외 1인
14,앙이,2020-04-28 06:46,이제훈님 스페셜 클립 이제 없어진건가오 ㅠㅠㅠㅠ 스페셜클립 내주세용.... 구매하고싶어용 .....ㅜㅜㅜ제 지갑을 가져요불면증에 겁나 좋앗엇는뎅ㅜㅜㅜㅜㅜ 젭알 다시 내줘요.......!!!! ㅜㅜㅜㅜ,노르웨이의 숲,무라카미 하루키,한신 외 1인
15,JACKPOT,2020-04-14 22:56,여기서 삽입된 노래제목이 뭔가요? 너무 좋아요!,노르웨이의 숲,무라카미 하루키,한신 외 1인
16,dorz,2020-04-14 01:51,한신 성우님 낭독이 정말 듣기 좋네요! 시작할때 bgm도 찰떡처럼 잘 어울립니다~,노르웨이의 숲,무라카미 하루키,한신 외 1인
